pince-nez,0,0
pince-sans-rire,0,0
pineau,0,0
pinot,0,0
piolet-traction,0,0
pipelet,0,0
piqué,0,0
pistard,0,0
pivot,0,0
plafond,0,0
plafonnier,0,0
plaisanterie,0,0
planeur,0,0
plaquette,0,0
plastron,0,0
plateau,0,0
plein air,0,0
pleinairisme,0,0
pleureuse,0,0
pliant,0,0
plié,0,0
plissé,0,0
plongeon,0,0
plumetis,0,0
pochade,0,0
poche,0,0
poché,0,0
pochette,0,0
pochoir,0,0
poignard,0,0
poilu,0,0
poinçon,0,0
pointillé,0,0
pointillisme,0,0
poitilliste,0,0
pois,0,0
poise,0,0
polar,0,0
polissoir,0,0
polonaise,0,0
pompadour,0,0
pompier,0,0
pompon,0,0
ponceau,0,0
poncelet,0,0
poncif,0,0
pongé,0,0
popeline,0,0
porcelaine,0,0
porte-bonheur,0,0
poseur,0,0
postiche,0,0
pot-au-feu,0,0
pot-au-noir,0,0
pot-pourri,0,0
potage,0,0
potiche,0,0
potin,0,0
poudrette,0,0
pouf,0,0
poulain,0,0
poulaine,0,0
poularde,0,0
poule,0,0
poule des dames,0,0
pouponniére,0,0
pourboire,0,0
pour cause,0,0
pourparler,0,0
poussée,0,0
pousse-pusse,0,0
poussette,0,0
pépinière,0,0
précieuse,0,0
pré-maman,0,0
première,0,0
presse-papier,0,0
prêt-à-porter,0,0
princesse,0,0
privé,0,0
profitcrolc,0,0
promenade,0,0
promenoir,0,0
provision,0,0
prude,0,0
pruderie,0,0
psyché,0,0
PUF,0,0
puisard,0,0
pupitre,0,0
purée,0,0
puy,0,0
quai,0,0
quartaut,0,0
quenelle,0,0
querelle,0,0
queue,0,0
quiche,0,0
quinton,0,0
rabat,0,0
raboteuse,0,0
racahout,0,0
raclette,0,0
racolage,0,0
radotage,0,0
ragoût,0,0
raï,0,0
raisin,0,0
ralenti,0,0
ralliement,0,0
rallye,0,0
ramage,0,0
rameuse,0,0
randonnée,0,0
ranz des vaches,0,0
rapière,0,0
rappel,0,0
rappel ai lordre,0,0
rastaquouère,0,0
raté,0,0
rat musqué,0,0
ratafià,0,0
ratatouille,0,0
ratine,0,0
ratiné,0,0
ravinement,0,0
raz,0,0
raz de marée,0,0
récamier,0,0
réclame,1,0
rebours,0,0
redan,0,0
redingute,0,0
refendu,0,0
refoulement,0,0
refouleur,0,0
refrain,0,0
régisseur ,0,0
réglette,0,0
relé,0,0
relais,0,0
relevé,0,0
remarque,0,0
remie,0,0
remisier,0,0
remontoir,0,0
rémoulade,0,0
remous,0,0
remuage,0,0
renard,0,0
rendez-vous,0,0
rentier,0,0
rentrée,0,0
repêchage,0,0
reportage,0,0
reps,0,0
requête,0,0
ressortissant,0,0
restaurant,0,0
résumé,0,0
rétro,0,0
retroussé,0,0
revanche,0,0
revenant,0,0
réveil,0,0
réveillon,0,0
réverie,0,0
revers,0,0
reversi,0,0
réveur,0,0
revirement,0,0
rez-de-chaussée,0,0
rideau,0,0
rien ne va plus,0,0
rififi,0,0
rigaudon,0,0
rigolo,0,0
rigolote,0,0
rimaye,0,0
ripeur,0,0
risqué,0,0
robemanteau,0,0
rôle,0,0
robot,0,1
rocaille,0,0
rococo,0,0
rois fainéants,0,0
roncet,0,0
ronde,0,0
rondeau,0,0
rond-point,0,0
roquefort,0,0
rosé,0,0
rosaline,0,0
rotang,0,0
rotogravure,0,0
rouge,0,0
roulette,0,0
roulotte,1,1
routier,0,0
routine,0,0
roux,0,0
ruche,0,0
sablé,0,0
sabot,0,0
sabretache,0,0
sac à poche,0,0
saimiri,0,0
saint-honoré,0,0
saisine,0,0
salep,0,0
salon,0,0
salopette,0,0
sampan,0,0
sans façon,0,0
sans-gêne,0,0
sans-papiers,0,0
sans-souci,0,0
sappare,0,0
saqueboute,0,0
satin,0,0
satinette,0,0
sauce,0,0
sauté,0,0
sauternes,0,0
sauteuse,0,0
sauvignon,0,0
savarin,0,0
savate,0,0
savoir-faire,0,0
savoir-vivre,0,0
scimpanzé,0,0
scramasax,0,0
SDECE,0,0
sec,0,0
SECAM,0,0
secrétaire,0,0
seiche,0,0
seltz,0,0
semainier,0,0
sensiblerie,0,0
séparé,0,0
serge,0,0
sermon joyeux,0,0
serval,0,0
servant,0,0
setier,0,0
SFI,0,0
SFIO,0,0
shako,0,0
silhouette,0,0
silo,0,0
sil vous plaît,0,0
SIMCA,0,0
sissonne,0,0
skai,0,0
slip,0,1
SMIG,0,0
sémillon,0,0
SNCF,0,0
sobriquet,0,0
sociétaire,0,0
soigné,0,0
soigneur,0,0
soirée,0,0
soleil,0,0
solitaire,0,0
solive,0,0
sommelier,0,0
sommier,0,0
son et lumiére,0,0
sortie-de-bal,0,0
sottie,0,0
sottisier,0,0
soubise,0,0
soubrette,0,0
soufflé,0,0
souk,0,0
souple,0,0
souplesse,0,0
soutache,0,0
souteneur ·,0,0
souvenir,0,0
spirou,0,0
SPOT,0,0
SSBS,0,0
SSLP,0,0
stage,0,0
steak tartare,0,0
stellage,0,0
steppage,0,0
stylé,0,0
suède,0,0
suite,0,0
suiveur,0,0
sultane,0,0
suprême,0,0
suranné,0,0
surcharge,0,0
surcontre,0,0
surlevée,0,0
surmenage,0,0
surplace,0,0
surplus,0,0
surtout,0,0
suzerain,0,0
suzeraineté,0,0
syrah,0,0
tabarin,0,0
tableau,0,0
tableau vivant,0,0
table dhôte,0,0
table habillée,0,0
tablier,0,0
taboulé,0,0
tabouret,0,0
tachisme,0,0
tachiste,0,0
taffetas,0,0
taille,0,0
tailleur,0,0
talus,0,0
tambourin,0,0
tamine,0,0
tam-tam,0,0
tandem,0,0
tantième,0,0
tapis roulant,0,0
tapotage,0,0
taquiner,0,0
tarlatane,0,0
tastevin,0,0
tâte-vin,0,0
tatù,0,0
taupe,0,0
taxi,1,1
teinturier,0,0
tek,0,0
tel quel,0,0
temps,0,0
temps levé,0,0
temps porté,0,0
temps sauté,0,0
tenrec,0,0
têtê-à-têtê,0,0
têtê-bêche,0,0
TGV,0,0
thai boxe,0,0
theremin,0,0
tic,1,1
TIF,0,0
tirage,0,0
TNP,0,0
toile,0,0
toilette,1,1
tcise,0,0
TOM,0,0
tombeau,0,0
tombeur,0,0
tombeur de femmes,0,0
ton sur ton,0,0
tonca,0,0
tonneau,0,0
tonnelet,0,0
topinambur,0,0
toque,0,0
torchon,0,0
touché,0,0
toupet,0,0
toupie,0,0
tour,0,1
tourbillon,0,0
tour de force,0,0
tournée,0,0
tournedos,0,0
tourniquet,0,0
tournure,0,0
tout court,0,0
tout va,0,0
tout-de-même,0,0
tout-venant,0,0
trac,0,0
trahison des clercs,0,0
trait dunion,0,0
tran tran,0,0
tranchant,0,0
tranche,0,0
tranche de vie,0,0
tranchet,0,0
trancheur,0,0
transfert,0,0
traquenard,0,0
travailleuse,0,0
travesti,0,0
travois,0,0
tréma,0,0
tremblement,0,0
trémie,0,0
trente et quarante,0,0
trepang,0,0
tricct,0,0
tricotine,0,0
triple sec,0,0
triplure,0,0
trompe-l'oeil,0,0
troupe,0,0
trousse,0,0
trouvaille,0,0
truffé,0,0
trumeau,0,0
tse-tse,0,0
tulipiére,0,0
tupinambì,0,0
turc,0,0
tutù,0,0
tuyau,0,0
typon,0,0
UCIP,0,0
UDF,0,0
UNR,0,0
ukase,0,0
ultrà,0,0
ultra,0,0
ultras,0,0
UV,0,0
utilité,0,0
valenciennes,0,0
vali,0,0
va-nu-pied,0,0
valse,0,0
varech,0,0
variété,0,0
varsovienne,0,0
vasistas,0,0
vaudeville,0,0
vaurien,0,0
vedette,0,0
veilleuse,0,0
veliné,0,0
velours,0,0
veloutine,0,0
vendeuse,0,0
verglas,0,0
vermeil,0,0
vermouth,0,0
vernissage,0,0
verrou,0,0
verve,0,0
vide-pots,0,0
vigneton,0,0
vigoureux,0,0
viguier,0,0
vin brülé,0,0
vin dhonneur,0,0
vinaigrette,0,0
violle,0,0
virelai,0,0
virement,0,0
visa,0,0
visagiste,0,0
vis-à-vis,0,0
viveur,0,0
vlan,0,0
voilà,0,0
voile,0,0
volant,0,0
vol-auvent,0,0
volée,0,0
voltaire,0,0
voyant,0,0
voyeur,0,0
voyeurisme,0,0
wagon-lit,0,0
wagon-restaurant,0,0
WL,0,0
yatagan,0,0
yole,0,0
zebù,0,0
zibeline,0,0
zéphyr,0,0
zulù,0,0
bluette,0,0
casqué,0,0
exclave,0,0
grammelot,0,0
pain brioche,0,0
pain carré,0,0
porte-enfant,0,0
tonné,0,0
whisky à gogò,0,0
abuna,0,0
malchè,0,0
qenie,0,0
uachiet,0,0
aikido,0,0
aikidoka,0,0
akita inu,0,0
ama,0,0
asebo,0,0
azuki,0,0
baca,0,0
bakufu,0,0
bancha,0,0
banzai,0,0
biwa,0,0
bonsai,0,0
bu,0,0
bunraku,0,0
bushido,0,0
buto,0,0
cha no yu,0,0
chin-chin,0,0
cho,0,0
daimio,0,0
dan,0,0
dogi,0,0
dojo,0,0
fu,0,0
fun,0,0
funori,0,0
futon,0,0
geisha,0,0
geta,0,0
gigaku,0,0
go,0,0
go-ban,0,0
gominuki,0,0
habutae,0,0
haibun,0,0
haikai,0,0
haiku,0,0
harakiri,0,0
hiragana,0,0
ikebana,0,0
ikeda,0,0
inro,0,0
ippon,0,0
iwa-take,0,0
jidaimono,0,0
jinrikisha,0,0
jo,0,0
joruri,0,0
judo,0,0
judogi,0,0
judoka,0,0
jujitsu,0,0
kabuki,0,0
kagura,0,0
kakemono,0,0
kamikaze,0,0
kangakusha,0,0
karaoke,0,0
karate,0,0
karateka,0,0
kata,0,0
katakana,0,0
katana,0,0
kedani,0,0
keirin,0,0
ken,0,0
kendo,0,0
ki,0,0
kiku,0,0
kimono,0,0
koku,0,0
kombu,0,0
koto,0,0
kumite,0,0
kwan,0,0
kyogen,0,0
kyu,0,0
manga,0,0
mikado,0,0
mirin,0,0
miso,0,0
monogatari,0,0
rnoyamoya,0,0
musume,0,0
nada,0,0
nanukayami,0,0
nashi,0,0
nengo,0,0
netsuke,0,0
nikki,0,0
ninja,0,0
ninjutsu,0,0
nippon-siki,0,0
nisei,0,0
no,1,1
nunchaku,0,0
obi,0,0
okka,0,0
on,0,0
origami,0,0
osaekomi,0,0
pachinko,0,0
raku,0,0
randori,0,0
reiki,0,0
renga,0,0
ri,0,0
rin,0,0
rokkaku,0,0
ronin,0,0
sai,0,0
samisen,0,0
samurai,0,0
sashimi,0,0
satori,0,0
satsuma,0,0
seitan,0,0
seppuku,0,0
shaku,0,0
shakuhachi,0,0
shamisen,0,0
shiatsu,0,0
shiba inu,0,0
shibai,0,0
shikimi,0,0
shimo,0,0
shite,0,0
sho,0,0
shogi,0,0
shogun,0,0
sodoku,0,0
sukiyaki,0,0
sumo,0,0
sumotori,0,0
sun,0,0
surimi,0,0
surimono,0,0
sushi,0,0
tachiyaku,0,0
taicun,0,0
takigoto,0,0
tanka,0,0
tatami,0,0
tempura,0,0
tenno,0,0
tenri-kyo,0,0
tenshi,0,0
to,0,0
tofu,0,0
tokonoma,0,0
tonfa,0,0
tsuba,0,0
tsuga,0,0
tsunami,0,0
tsutsugamushi,0,0
ukiyo-e,0,0
uta,0,0
wachi,0,0
waka,0,0
wazaari,0,0
yakitori,0,0
yakuza,0,0
yayoishiki,0,0
yen,0,0
zen,0,0
zenshu,0,0
batik,0,0
gamelan,0,0
linsang,0,0
andarte,0,0
buzuki,0,0
enosis,0,0
feta,0,0
kalymauchi,0,0
lepton,0,0
mastica,0,0
moussakà,0,0
munza,0,0
ouzo,0,0
pallicari,0,0
raki,0,0
retsina,0,0
sirtaki,0,0
zaconico,0,0
aa,0,0
aloha,0,0
hula,0,0
nené,0,0
ami,0,0
arrak,0,0
banya,0,0
basmati,0,0
byangsi,0,0
cela,0,0
chilum,0,0
gaur,0,0
ghat,0,0
gujarati,0,0
guru,0,0
Hare Krishna,0,0
hindi,0,0
hindustani,0,0
jiva,0,0
kajal,0,0
kala-azar,0,0
kaladana,0,0
kherwari,0,0
lahnda,0,0
langur,0,0
mahasabha,0,0
mahatma,0,0
nilgau,0,0
nim,0,0
oriya,0,0
pahari,0,0
paisa,0,0
pandit,0,0
panj abi,0,0
pipal,0,0
puja,0,0
rabi,0,0
ragià,0,0
rajasthani,0,0
rajput,0,0
ratti,0,0
sarindà,0,0
ser,0,0
sikh,0,0
sikkari,0,0
tabascir,0,0
tabla,0,0
yogi,0,0
trac,0,0
ABC,0,0
abend,0,0
ABI,0,0
ABM,0,0
abstract,0,0
ACAS,0,0
access provider,0,0
account,0,0
account-executive,0,0
accrobranching,0,0
ace,0,0
acid jazz,0,0
acid music,0,0
acid party,0,0
acid rock,0,0
ACTH,0,0
acting out,0,0
action painting,0,0
action-movie,0,0
ACTP,0,0
ACV,0,0
ADC,0,0
add-in,0,0
add-on,0,0
ADI,0,0
ADIZ,0,0
ADN,0,0
ADP,0,0
ADSL,0,0
advertisement,0,0
advertising,0,0
advertising research,0,0
advisor,0,0
AEC,0,0
AES,0,0
affluent society,0,0
afgan,0,0
AFIPS,0,0
AFL-CIO,0,0
afrikaans,0,0
afrikander,0,0
afro-beat,0,0
AFRODITE,0,0
after,0,0
after dark,0,0
after-hours,0,0
afterpeak,0,0
after-shave,0,0
agar-agar,0,0
AGN,0,0
agreement,0,0
agribusiness,0,0
AHA,0,0
AHF,0,0
AI,0,0
AIBS,0,0
AIDS,0,0
AIDS,0,0
AIM,0,0
airbag,0,0
airedale,0,0
airedale terrier,0,0
airglow,0,0
air mail,0,0
air-show,0,0
air terminal,0,0
akushi,0,0
alaskan malamute,0,0
alclad,0,0
alderman,0,0
ale,0,0
alexander,0,0
ALF,0,0
ALGOL,0,0
alias,0,0
aliasing,0,0
alien,0,0
all,0,0
all right,0,0
allogrooming,0,0
all-star,0,0
ALS,0,0
AM,0,0
ambient,0,0
ambient music,0,0
american dream,0,0
AMG,0,0
AMGOT,0,0
AMP,0,0
ampex,0,0
amplitron,0,0
AMU,0,0
anatole,0,0
ANC,0,0
anchorman,0,0
anchorwoman,0,0
AND,0,0
angledozer,0,0
anglic,0,0
angry young men,0,0
ANN,0,0
annoybot,0,0
anonymous,0,0
anonymous FTP,0,0
ANOVA,0,0
ANP,0,0
ANSI,0,0
antabuse,0,0
anthem,0,0
anti-age,0,0
anti-aging,0,0
anti-aliasing,0,0
antifouling,0,0
antihalo,0,0
antiskating,0,0
antitrust,0,0
ANZUS,0,0
AOPEC,0,0
AP,0,0
APA,0,0
APC,0,0
API,0,0
APL,0,0
appeal,0,0
appeasement,0,0
appetizer,0,0
applet,0,0
apricot,0,0
APT,0,0
APUD,0,0
aquagym,0,0
aquaplaning,0,0
aquarium,0,0
arbovirus,0,0
ARC,0,0
arcade,0,0
area manager,0,0
area test,0,0
arenavirus,0,0
ARP,0,0
array,0,0
arrowroot,0,0
art,0,0
art buyer,0,0
art director,0,0
art-rck,0,0
ARV,0,0
ASA,0,0
asap,0,0
ASCII,0,0
ascct,0,0
asdic,0,0
ASEAN,0,0
ashram,0,0
ASL,0,0
ASR,0,0
ASS,0,0
assembler,0,0
assembling,0,0
assessment,0,0
asset,0,0
assets,0,0
assist,0,0
aston,0,0
at,0,0
ATAF,0,0
ATC,0,0
athabaska,0,0
ATP,0,0
ATS,0,0
attachment,0,0
attorney,0,0
ATU,0,0
audience,0,0
audit,0,0
auditing,0,0
auditor,0,0
AUP,0,0
austerity,0,0
authority,0,0
autofocus,0,0
autogrooming,0,0
autoharp,0,0
autopaster,0,0
autopolling,0,0
autoreverse,0,0
avoirdupois,0,0
AWACS,0,0
awareness,0,0
axel,0,0
B/L,0,0
B2B,0,0
B2C,0,0
BA,0,0
BABS,0,0
baby,0,1
baby boom,0,0
baby-doll,0,0
baby-gang,0,0
baby killer,0,0
baby parking,0,0
baby-sitter,0,0
baby-sitting,0,0
baby talk,0,0
back door,0,0
backgammon,0,0
background,0,0
backhand,0,0
backlog,0,0
back oflice,0,0
backplane,0,0
backslash,0,0
backspace,0,0
backspin,0,0
backstage,0,0
backswing,0,0
back-to-back,0,0
backup,0,0
bacon,0,0
bad bank,0,0
badge,0,0
badminton,0,0
bad painting,0,0
bag,0,0
bagging,0,0
bag-lady,0,0
bagpipe,0,0
badey,0,0
BAL,0,0
balance,0,0
ballad,0,0
ballast,0,0
balloon,0,0
banana split,0,0
bancor,0,0
band,0,1
bandana,0,0
bang,0,0
banjo,0,0
banner,0,0
banqueting,0,0
banteng,0,0
bantustan,0,0
bar,1,1
bar code,0,0
baral,0,0
barbecue,0,0
barmaid,0,0
barman,0,0
barn,0,0
barramunda,0,0
barrel,0,0
barrow,0,0
barter,0,0
BAS,0,0
baseball,0,0
base jump,0,0
base jumping,0,0
baseline,0,0
basenji,0,0
BASIC,0,0
BASIC,0,0
basic English,0,0
basket,0,1
basket-ball,0,0
basset hound,0,0
bass reflex,0,0
BAT,0,0
batch,0,0
batch processing,0,0
bay rum,0,0
bay window,0,0
bazooka,0,0
BBC,0,0
BBL,0,0
BBS,0,0
bcc,0,0
BCD,0,0
beach soccer,0,0
beach tennis,0,0
beach volley,0,0
beachwear,0,0
beagle,0,0
bear,0,0
bearded collie,0,0
beat,0,0
beat generation,0,0
beatnik,0,0
beauty,0,0
beauty center,0,0
beauty consultant,0,0
beauty farm,0,0
beauty hostess,0,0
beaver,0,0
be-bop,0,0
bed and breakfast,0,0
beden,0,0
bedlington terrier,0,0
bedrock,0,0
beefalo,0,0
beefeater,0,0
beefsteak,0,0
beeper,0,0
beguine,0,0
begum,0,0
below the line,0,0
belucistan,0,0
benchmark,0,0
benchmarketing,0,0
benchmarking,0,0
bender cotton,0,0
bending,0,0
benefit,0,0
benefit-cost analysis,0,0
bengali,0,0
bermuda,0,0
best boy,0,0
best seller,0,0
BPT,0,0
bhangra,0,0
bias,0,0
bias current,0,0
bichelamar,0,0
bid bond,0,0
bi-endian,0,0
big,0,0
big band,0,0
big bang,0,0
bigbeat,0,0
big crunch,0,0
BIGE,0,0
big endian,0,0
bighorn,0,0
big match,0,0
big one,0,0
big stick,0,0
bike,0,0
biker,0,0
bikini,0,1
bilimbi,0,0
bill,0,0
billboard,0,0
billing,0,0
bill of credit,0,0
bill of lading,0,0
binder,0,0
binding,0,0
binge,0,0
bingo,0,0
binturong,0,0
biochip,0,0
biofeedback,0,0
biolifting,0,0
biopic,0,0
BIOS,0,0
biotech,0,0
bipack,0,0
bipartisan,0,0
BIPM,0,0
bipower,0,0
birdie,0,0
bird watcher,0,0
bird watching,0,0
bit,0,1
bitmap,0,0
bla bla,0,0
black bottom,0,0
black box,0,0
black comedy,0,0
black hole,0,0
black jack,0,0
black metal,0,0
black music,0,0
black out,0,0
black panther,0,0
black power,0,0
black tie,0,0
blanket,0,0
blanking,0,0
blank verse,0,0
blazar,0,0
blazer,0,0
bleed,0,0
blended,0,0
blesbok,0,0
blimp,0,0
blind buying,0,0
blind test,0,0
blind trust,0,0
blinker,0,0
blister,0,0
blister steel,0,0
blitz,0,0
blizzard,0,0
bloatware,0,0
blockbuster,0,0
blog,0,1
blogger,0,0
bloodhound,0,0
bloody mary,0,0
bloom,0,0
blooming,0,0
blooper,0,0
blotting,0,0
blow-up,0,0
bluebell,0,0
blue chip,0,0
bluegrass,0,0
blueground,0,0
blue jeans,0,0
blue movie,0,0
blue note,0,0
blue ribbon,0,0
blues,0,0
blueshift,0,0
bluesman,0,0
blue tongue,0,0
bluff,0,0
blush,0,0
BMC,0,0
B-movie,0,0
BMX,0,0
board,0,0
boat people,0,0
bob,0,0
bobby,0,0
bobby socker,0,0
bobsled,0,0
bobsleigh,0,0
bobtail,0,0
BOD,0,0
body,0,0
body art,0,0
bodyartist,0,0
body builder,0,0
body building,0,0
body-conditioning,0,0
body copy,0,0
body-dance,0,0
bodyface,0,0
bodyguard,0,0
body lotion,0,0
body painting,0,0
body piercing,0,0
body-sculpture,0,0
bodywork,0,0
BOE,0,0
BOF,0,0
bogey,0,0
boghead coal,0,0
boiler,0,0
boilerplate,0,0
bokard,0,0
bomber,0,0
bombing,0,0
bonang,0,0
bonanza,0,0
bond,0,0
bondage,0,0
bonebed,0,0
bongo,0,0
bonobo,0,0
bonus,0,0
bonus share,0,0
boogie,0,0
boogie-woogie,0,0
book,0,0
booking,0,0
booklet,0,0
bookmaker,0,0
bookmark,0,0
boom,0,0
boomerang,0,0
booming,0,0
booster,0,0
bootleg,0,0
bootstrap,0,0
bop,0,0
border collie,0,0
borderline,0,0
bore,0,0
borough,0,0
boss,0,1
boston,0,0
bot,0,0
bottom,0,0
bottom up,0,0
boulder-clay,0,0
bouldering,0,0
bounty killer,0,0
bourbon,0,0
bowling,0,0
bowls,0,0
bowstring,0,0
bow·window,0,0
box,0,1
box-calf,0,0
boxer,0,1
box office,0,0
boy,0,0
boyfriend,0,0
boy-scout,0,0
bozo,0,0
bozo filter,0,0
BP,0,0
BPI,0,0
BPS,0,0
braindamaged,0,0
brain storming,0,0
brain trust,0,0
brand,0,1
brand image,0,0
branding,0,0
brand manager,0,0
brandy,0,0
brassy,0,0
braxy,0,0
BRB,0,0
breadboard,0,0
break,0,0
breakbeat,0,0
break-dance,0,0
breakdown,0,0
break-even,0,0
breakfast,0,0
breaking,0,0
break point,0,0
breeches,0,0
breeder,0,0
breeding,0,0
brent,0,0
brick,0,0
bridge,0,0
bridgeware,0,0
brief,0,0
briefing,0,0
brit-design,0,0
british,0,0
brit-pop,0,0
broadcast,0,0
broadcaster,0,0
broadcasting,0,0
broken down,0,0
broker,0,0
brokerage,0,0
bronx,0,0
brougham,0,0
brown sugar,0,0
browning,0,0
browser,0,0
BRS,0,0
bruang,0,0
brunch,0,0
BSE,0,0
BST,0,0
bubble coating,0,0
bubble-gum,0,0
bubstone,0,0
bucket,0,0
buckling,0,0
budget,0,0
buffer,0,0
buffer stocks,0,0
buffeting,0,0
buffy coat,0,0
bug,0,0
build-down,0,0
building automation,0,0
build-up,0,0
built-in,0,0
bulge,0,0
bull,0,0
buldog,0,0
bulldozer,0,0
bullion,0,0
bull-mastiff,0,0
bull terrier,0,0
bunder,0,0
bundle,0,0
bungalow,0,0
bungee,0,0
bungee-jumping,0,0
bunker,0,0
burberry,0,0
burger,0,0
burlesque,0,0
burley,0,0
burn in,0,0
burn-out,0,0
burst,0,0
burster,0,0
burusciaschi,0,0
bushel,0,0
business,0,1
business class,0,0
business game,0,0
businessman,0,0
business-plan,0,0
business school,0,0
business to business,0,0
business to consumer,0,0
busker,0,0
busy,0,0
button-down,0,0
buy back,0,0
buyer,0,0
buyers market,0,0
buy-out,0,0
buzzer,0,0
BWR,0,0
bye,0,0
bye-bye,0,0
by night,0,0
by-pass,0,0
byte,0,0
bytecode,0,0
cab,0,0
cabinet,0,0
cable,0,0
cache,0,0
cachi,0,0
CACM,0,0
CAD,0,0
CAD/CAM,0,0
CADD,0,0
caddie,0,0
caddy,0,0
CAE,0,0
CAF,0,0
café society,0,0
CAI,0,0
cairn,0,0
cajun,0,0
cake,0,0
cakewalk,0,0
CAL,0,0
call,0,0
callback,0,0
call center,0,0
call-girl,0,0
call loan,0,0
calypso,0,0
CAM,0,0
camber,0,0
camcorder,0,0
cameo,0,0
camera,1,1
camera car,0,0
cameraman,0,0
camp,0,0
camper,0,0
camping,0,0
campus,0,0
cancelbot,0,0
candid camera,0,0
cannelcoal,0,0
cant,0,0
canter,0,0
cantilever,0,0
canvassing,0,0
canyon,0,0
canyoning,0,0
cap,0,0
capital gain,0,0
CAPM,0,0
CAR,0,0
caravan,0,0
caravanning,0,0
carbon tax,0,0
carcinotron,0,0
card cage,0,0
cardigan,0,1
care of,0,0
career consulting,0,0
career-woman,0,0
careware,0,0
caribbean poker,0,0
carrageen,0,0
carrier,0,0
car stereo,0,0
cartoon,0,0
cartoonist,0,0
carver,0,0
carving,0,0
cascode,0,0
CASE,0,0
casework,0,0
cash,0,0
cash and carry,0,0
cash flow,0,0
cashmere,0,0
cast,0,0
cast-coated ,0,0
cast-coating,0,0
casting,0,0
casual,0,0
CAT,0,0
cat-boat,0,0
catch,0,0
catcher,0,0
catch-weight,0,0
catering,0,0
catgut,0,0
catty,0,0
CATV,0,0
caucus,0,0
CB,0,0
CBEMA,0,0
CBL,0,0
CBS,0,0
CBT,0,0
cc,0,0
CCIR,0,0
cd,0,0
CD,0,0
CD-I,0,0
CDMA,0,0
CD-R,0,0
CDROM,0,0
cell-lineage,0,0
cello,0,0
cement gun,0,0
cent,0,0
cental,0,0
centerboard,0,0
CES,0,0
CF,0,0
CFR,0,0
CH,0,0
chaff,0,0
chain,0,0
chain store,0,0
chairman,0,0
chairperson,0,0
chaldron,0,0
challenge,0,0
challenger,0,0
chamberless,0,0
chang,0,0
channeling,0,0
channeller,0,0
chaparral,0,0
charleston,0,0
charm,0,0
chart,0,0
charter,0,0
chartering,0,0
chart-plotter,0,0
chase,0,0
chat,0,1
chat line,0,0
chatter,0,0
chatting,0,0
chaulmoogra,0,0
cheap,0,0
check,0,0
check-control,0,0
check-in,0,0
check list,0,0
checkout,0,0
check-panel,0,0
checkpoint,0,0
check-up,0,0
cheddar,0,0
cheek to cheek,0,0
cheerleader,0,0
cheeseburger,0,0
chela,0,0
cherry,0,0
cherry-brandy,0,0
chester,0,0
chesterfield,0,0
cheviot,0,0
chewing-gum,0,0
chicano,0,0
chill out,0,0
chimes,0,0
chimney,0,0
chinook,0,0
chintz,0,0
chip,0,0
chip set,0,0
chipmunk,0,0
chippendale,0,0
chips,0,0
chiru,0,0
chop,0,0
chopper,0,0
chopping-tool,0,0
chorus-line,0,0
chow chow,0,0
chroma,0,0
chromakey,0,0
chronicle play,0,0
churinga,0,0
CIA,0,0
CIDR,0,0
CIE,0,0
CIF,0,0
CIM,0,0
cincin,0,0
cinerama,0,0
cip,0,0
circuit-training,0,0
CISC,0,0
citizens band,0,0
city,0,0
city bike,0,0
citycar,0,0
city manager,0,0
CIX,0,0
clacson,1,1
claim,0,0
clan,1,1
clarence,0,0
clavioline,0,0
clay,0,0
clean boot,0,0
clean install,0,0
clean interface,0,0
clean up,0,0
clearance,0,0
clearing,0,0
clearing bank,0,0
clearing house,0,0
cleek,0,0
clergyman,0,0
client,0,0
cliffhanger,0,0
climb,0,0
climber,0,0
clinch,0,0
clip,0,0
clipboard,0,0
clipper,0,0
clipping,0,0
clips,0,0
clock,0,0
close-up,0,0
clown,0,0
cloze,0,0
cloze test,0,0
club,0,1
clubhouse,0,0
club-sandwich,0,0
cluster,0,0
cluster analysis,0,0
clutter,0,0
clydesdale,0,0
CMS,0,0
CNC,0,0
CNN,0,0
coach,0,0
coast to coast,0,0
cobbler,0,0
COBOL,0,0
cocker,0,0
cocker spaniel,0,0
cockney,0,0
cockpit,0,0
cocktail,0,0
cocktail-party,0,0
cocoon,0,0
cocooning,0,0
cocum,0,0
COD,0,0
code,0,0
codec,0,0
coffee break,0,0
coffee grinder,0,0
cofferdam,0,0
coherer,0,0
coil,0,0
coke,0,0
coking,0,0
cold boot,0,0
cold cream,0,0
cold start,0,0
cold type,0,0
collateral damage,0,0
collector,0,0
college,0,0
collider,0,0
collie,0,0
colorization,0,0
colossal,0,0
coloured,0,0
colsun,0,0
columnist,0,0
comakership,0,0
combine-painting,0,0
combo,0,0
comedian,0,0
comfort,0,1
comic,0,0
coming out,0,0
commando,0,0
commercial,0,0
commercial bill,0,0
commercial paper,0,0
commodity,0,0
commoner,0,0
common law,0,0
common rail,0,0
commonwealth,0,0
community,0,1
compact,0,0
compact disc,0,0
compact stereo,0,0
competence,0,0
competitive programming,0,0
competitor,0,0
compilation,0,0
compiler,0,0
complaint,0,0
compliance,0,0
compost,0,0
compound,0,0
compressor,0,0
comptometer,0,0
computer,0,1
computer animation,0,0
computer art,0,0
computer artist,0,0
computer crime,0,0
computer game,0,0
computer graphics,0,0
computer music,0,0
